id,contestId,index,title,rating,tags
339A,339,A,Helpful Maths,800.0,"['greedy', 'implementation', 'sortings', 'strings']"
338E,338,E,Optimize!,2600.0,['data structures']
338D,338,D,GCD Table,2900.0,"['chinese remainder theorem', 'math', 'number theory']"
337E,337,E,Divisor Tree,2200.0,"['brute force', 'number theory', 'trees']"
337D,337,D,Book of Evil,2000.0,"['dfs and similar', 'divide and conquer', 'dp', 'trees']"
337C,337,C,Quiz,1600.0,"['binary search', 'greedy', 'math', 'matrices', 'number theory']"
337B,337,B,Routine Problem,1400.0,"['greedy', 'math', 'number theory']"
337A,337,A,Puzzles,900.0,['greedy']
336E,336,E,Vasily the Bear and Painting Square,2700.0,"['bitmasks', 'combinatorics', 'dp', 'implementation']"
336D,336,D,Vasily the Bear and Beautiful Strings,2100.0,"['combinatorics', 'math', 'number theory']"
336C,336,C,Vasily the Bear and Sequence,1800.0,"['brute force', 'greedy', 'implementation', 'number theory']"
336B,336,B,Vasily the Bear and Fly,1900.0,['math']
336A,336,A,Vasily the Bear and Triangle,1000.0,"['implementation', 'math']"
335F,335,F,"Buy One, Get One Free",3000.0,"['dp', 'greedy']"
335E,335,E,Counting Skyscrapers,2800.0,"['dp', 'math', 'probabilities']"
335D,335,D,Rectangles and Square,2400.0,"['brute force', 'dp']"
335C,335,C,More Reclamation,2100.0,['games']
335B,335,B,Palindrome,1900.0,"['constructive algorithms', 'dp']"
335A,335,A,Banana,1400.0,"['binary search', 'constructive algorithms', 'greedy']"
334B,334,B,Eight Point Sets,1400.0,['sortings']
334A,334,A,Candy Bags,1000.0,['implementation']
333E,333,E,Summer Earnings,2500.0,"['binary search', 'bitmasks', 'brute force', 'geometry', 'sortings']"
333D,333,D,Characteristics of Rectangles,2100.0,"['binary search', 'bitmasks', 'brute force', 'implementation', 'sortings']"
333C,333,C,Lucky Tickets,2700.0,"['brute force', 'constructive algorithms']"
333B,333,B,Chips,1800.0,['greedy']
333A,333,A,Secrets,1600.0,['greedy']
332E,332,E,Binary Key,2400.0,"['dp', 'greedy', 'implementation']"
332D,332,D,Theft of Blueprints,2400.0,"['graphs', 'math']"
332C,332,C,Students' Revenge,2200.0,"['data structures', 'greedy', 'sortings']"
332B,332,B,Maximum Absurdity,1500.0,"['data structures', 'dp', 'implementation']"
332A,332,A,Down the Hatch!,1300.0,['implementation']
331E2,331,E2,Deja Vu,3100.0,"['constructive algorithms', 'dp']"
331E1,331,E1,Deja Vu,2900.0,"['constructive algorithms', 'graphs', 'implementation']"
331D3,331,D3,Escaping on Beaveractor,3000.0,"['data structures', 'implementation', 'trees']"
331D2,331,D2,Escaping on Beaveractor,2600.0,['graphs']
331D1,331,D1,Escaping on Beaveractor,2400.0,"['dfs and similar', 'implementation']"
331C3,331,C3,The Great Julya Calendar,2500.0,['dp']
331C2,331,C2,The Great Julya Calendar,2400.0,['dp']
331C1,331,C1,The Great Julya Calendar,1100.0,['dp']
331B2,331,B2,Shave Beaver!,1900.0,['data structures']
331B1,331,B1,Shave Beaver!,1700.0,['implementation']
331A2,331,A2,Oh Sweet Beaverette,1500.0,"['data structures', 'sortings']"
331A1,331,A1,Oh Sweet Beaverette,1400.0,"['brute force', 'implementation']"
330B,330,B,Road Construction,1300.0,"['constructive algorithms', 'graphs']"
330A,330,A,Cakeminator,800.0,"['brute force', 'implementation']"
329E,329,E,Evil,3100.0,['math']
329D,329,D,The Evil Temple and the Moving Rocks,2500.0,['constructive algorithms']
329C,329,C,Graph Reconstruction,2400.0,['constructive algorithms']
329B,329,B,Biridian Forest,1500.0,"['dfs and similar', 'shortest paths']"
329A,329,A,Purification,1500.0,"['constructive algorithms', 'greedy']"
328B,328,B,Sheldon and Ice Pieces,1500.0,['greedy']
328A,328,A,IQ Test,1800.0,['implementation']
327E,327,E,Axis Walking,2300.0,"['bitmasks', 'combinatorics', 'constructive algorithms', 'dp', 'meet-in-the-middle']"
327D,327,D,Block Tower,1900.0,"['constructive algorithms', 'dfs and similar', 'graphs']"
327C,327,C,Magic Five,1700.0,"['combinatorics', 'math']"
327B,327,B,Hungry Sequence,1200.0,['math']
327A,327,A,Flipping Game,1200.0,"['brute force', 'dp', 'implementation']"
325E,325,E,The Red Button,2800.0,"['combinatorics', 'dfs and similar', 'dsu', 'graphs', 'greedy']"
325D,325,D,Reclamation,2900.0,['dsu']
325C,325,C,Monsters and Diamonds,2600.0,"['dfs and similar', 'graphs', 'shortest paths']"
325B,325,B,Stadium and Games,1800.0,"['binary search', 'math']"
325A,325,A,Square and Rectangles,1500.0,['implementation']
323C,323,C,Two permutations,2400.0,['data structures']
323B,323,B,Tournament-graph,2200.0,"['constructive algorithms', 'graphs']"
323A,323,A,Black-and-White Cube,1600.0,"['combinatorics', 'constructive algorithms']"
322B,322,B,Ciel and Flowers,1600.0,"['combinatorics', 'math']"
322A,322,A,Ciel and Dancing,1000.0,['greedy']
321E,321,E,Ciel and Gondolas,2600.0,"['data structures', 'divide and conquer', 'dp']"
321D,321,D,Ciel and Flipboard,2900.0,"['dp', 'greedy', 'math']"
321C,321,C,Ciel the Commander,2100.0,"['constructive algorithms', 'dfs and similar', 'divide and conquer', 'greedy', 'trees']"
321B,321,B,Ciel and Duel,1900.0,"['dp', 'flows', 'greedy']"
321A,321,A,Ciel and Robot,1700.0,"['binary search', 'implementation', 'math']"
320B,320,B,Ping-Pong (Easy Version),1500.0,"['dfs and similar', 'graphs']"
320A,320,A,Magic Numbers,900.0,"['brute force', 'greedy']"
319E,319,E,Ping-Pong,3000.0,['data structures']
319D,319,D,Have You Ever Heard About the Word?,2800.0,"['greedy', 'hashing', 'string suffix structures', 'strings']"
319C,319,C,Kalila and Dimna in the Logging Industry,2100.0,"['dp', 'geometry']"
319B,319,B,Psychos in a Line,1900.0,"['data structures', 'implementation']"
319A,319,A,Malek Dance Club,1600.0,"['combinatorics', 'math']"
318B,318,B,Strings of Power,1300.0,"['implementation', 'strings', 'two pointers']"
318A,318,A,Even Odds,900.0,['math']
317E,317,E,Princess and Her Shadow,3100.0,"['constructive algorithms', 'shortest paths']"
317D,317,D,Game with Powers,2300.0,"['dp', 'games']"
317C,317,C,Balance,2500.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']"
317B,317,B,Ants,2000.0,"['brute force', 'implementation']"
317A,317,A,Perfect Pair,1600.0,['brute force']
316G3,316,G3,Good Substrings,2400.0,['string suffix structures']
316G2,316,G2,Good Substrings,2200.0,['string suffix structures']
316G1,316,G1,Good Substrings,1700.0,"['hashing', 'strings']"
316F3,316,F3,Suns and Rays,2200.0,"['constructive algorithms', 'dfs and similar', 'implementation']"
316F2,316,F2,Suns and Rays,2300.0,[]
316F1,316,F1,Suns and Rays,2200.0,"['dfs and similar', 'implementation']"
316E3,316,E3,Summer Homework,2300.0,"['data structures', 'math']"
316E2,316,E2,Summer Homework,2300.0,"['data structures', 'math']"
316E1,316,E1,Summer Homework,1500.0,"['brute force', 'data structures']"
316D3,316,D3,PE Lesson,2400.0,"['dp', 'math']"
316D2,316,D2,PE Lesson,2300.0,['dp']
316D1,316,D1,PE Lesson,2300.0,"['brute force', 'dp']"
316C2,316,C2,Tidying Up,2300.0,"['flows', 'graph matchings']"
316C1,316,C1,Tidying Up,2200.0,['flows']
316B2,316,B2,EKG,1600.0,"['dfs and similar', 'dp']"
316B1,316,B1,EKG,1500.0,"['brute force', 'dfs and similar']"
316A2,316,A2,Special Task,1400.0,['math']
316A1,316,A1,Special Task,1100.0,['greedy']
315B,315,B,Sereja and Array,1200.0,['implementation']
315A,315,A,Sereja and Bottles,1400.0,['brute force']
314E,314,E,Sereja and Squares,2900.0,['dp']
314D,314,D,Sereja and Straight Lines,2500.0,"['binary search', 'data structures', 'geometry', 'sortings', 'two pointers']"
314C,314,C,Sereja and Subsequences,2000.0,"['data structures', 'dp']"
314B,314,B,Sereja and Periods,2000.0,"['binary search', 'dfs and similar', 'strings']"
314A,314,A,Sereja and Contest,1600.0,['implementation']
313E,313,E,Ilya and Two Numbers,2300.0,"['constructive algorithms', 'data structures', 'dsu', 'greedy']"
313D,313,D,Ilya and Roads,2100.0,['dp']
313C,313,C,Ilya and Matrix,1400.0,"['constructive algorithms', 'greedy', 'implementation', 'sortings']"
313B,313,B,Ilya and Queries,1100.0,"['dp', 'implementation']"
313A,313,A,Ilya and Bank Account,900.0,"['implementation', 'number theory']"
312B,312,B,Archer,1300.0,"['math', 'probabilities']"
312A,312,A,Whose sentence is it?,1100.0,"['implementation', 'strings']"
311E,311,E,Biologist,2300.0,['flows']
311D,311,D,Interval Cubing,2600.0,"['data structures', 'math']"
311C,311,C,Fetch the Treasure,2500.0,"['brute force', 'data structures', 'graphs', 'shortest paths']"
311B,311,B,Cats Transport,2400.0,"['data structures', 'dp']"
311A,311,A,The Closest Pair,1300.0,"['constructive algorithms', 'implementation']"
309E,309,E,Sheep,2900.0,"['binary search', 'greedy']"
309D,309,D,Tennis Rackets,2700.0,"['brute force', 'geometry']"
309C,309,C,Memory for Arrays,1900.0,"['binary search', 'bitmasks', 'greedy']"
309B,309,B,Context Advertising,2100.0,"['dp', 'two pointers']"
309A,309,A,Morning run,2000.0,"['binary search', 'math', 'two pointers']"
306D,306,D,Polygon,2300.0,"['constructive algorithms', 'geometry']"
306C,306,C,"White, Black and White Again",2100.0,"['combinatorics', 'number theory']"
306B,306,B,Optimizer,2100.0,"['data structures', 'greedy', 'sortings']"
306A,306,A,Candies,800.0,['implementation']
305E,305,E,Playing with String,2300.0,['games']
305D,305,D,Olya and Graph,2200.0,"['combinatorics', 'math']"
305C,305,C,Ivan and Powers of Two,1600.0,"['greedy', 'implementation']"
305B,305,B,Continued Fractions,1700.0,"['brute force', 'implementation', 'math']"
305A,305,A,Strange Addition,1600.0,"['brute force', 'constructive algorithms', 'implementation']"
304B,304,B,Calendar,1300.0,"['brute force', 'implementation']"
304A,304,A,Pythagorean Theorem II,1200.0,"['brute force', 'math']"
303E,303,E,Random Ranking,3000.0,"['dp', 'math', 'probabilities']"
303D,303,D,Rotatable Number,2600.0,"['math', 'number theory']"
303C,303,C,Minimum Modular,2400.0,"['brute force', 'graphs', 'math', 'number theory']"
303B,303,B,Rectangle Puzzle II,1700.0,"['implementation', 'math']"
303A,303,A,Lucky Permutation Triple,1300.0,"['constructive algorithms', 'implementation', 'math']"
302B,302,B,Eugeny and Play List,1200.0,"['binary search', 'implementation', 'two pointers']"
302A,302,A,Eugeny and Array,800.0,['implementation']
301E,301,E,Yaroslav and Arrangements,2800.0,['dp']
301D,301,D,Yaroslav and Divisors,2200.0,['data structures']
301C,301,C,Yaroslav and Algorithm,2500.0,['constructive algorithms']
301B,301,B,Yaroslav and Time,2100.0,"['binary search', 'graphs', 'shortest paths']"
301A,301,A,Yaroslav and Sequence,1800.0,['constructive algorithms']
300E,300,E,Empire Strikes Back,2300.0,"['binary search', 'math', 'number theory']"
300D,300,D,Painting Square,2300.0,"['dp', 'fft']"
300C,300,C,Beautiful Numbers,1800.0,"['brute force', 'combinatorics']"
300B,300,B,Coach,1500.0,"['brute force', 'dfs and similar', 'graphs']"
300A,300,A,Array,1100.0,"['brute force', 'constructive algorithms', 'implementation']"
299B,299,B,Ksusha the Squirrel,900.0,"['brute force', 'implementation']"
299A,299,A,Ksusha and Array,1000.0,"['brute force', 'number theory', 'sortings']"
298B,298,B,Sail,1200.0,"['brute force', 'greedy', 'implementation']"
298A,298,A,Snow Footprints,1300.0,"['greedy', 'implementation']"
297E,297,E,Mystic Carvings,3000.0,['data structures']
297D,297,D,Color the Carpet,2500.0,['constructive algorithms']
297C,297,C,Splitting the Uniqueness,2400.0,['constructive algorithms']
297B,297,B,Fish Weight,1600.0,"['constructive algorithms', 'greedy']"
297A,297,A,Parity Game,1700.0,['constructive algorithms']
296B,296,B,Yaroslav and Two Strings,2000.0,"['combinatorics', 'dp']"
296A,296,A,Yaroslav and Permutations,1100.0,"['greedy', 'math']"
295E,295,E,Yaroslav and Points,2500.0,['data structures']
295D,295,D,Greg and Caves,2400.0,"['combinatorics', 'dp']"
295C,295,C,Greg and Friends,2100.0,"['combinatorics', 'dp', 'graphs', 'shortest paths']"
295B,295,B,Greg and Graph,1700.0,"['dp', 'graphs', 'shortest paths']"
295A,295,A,Greg and Array,1400.0,"['data structures', 'implementation']"
294E,294,E,Shaass the Great,2300.0,"['dp', 'trees']"
294D,294,D,Shaass and Painter Robot,2500.0,"['brute force', 'implementation', 'number theory']"
294C,294,C,Shaass and Lights,1900.0,"['combinatorics', 'number theory']"
294B,294,B,Shaass and Bookshelf,1700.0,"['dp', 'greedy']"
294A,294,A,Shaass and Oskols,800.0,"['implementation', 'math']"
293E,293,E,Close Vertices,2700.0,"['data structures', 'divide and conquer', 'trees']"
293D,293,D,Ksusha and Square,2700.0,"['geometry', 'math', 'probabilities', 'two pointers']"
293C,293,C,Cube Problem,2400.0,"['brute force', 'math', 'number theory']"
293B,293,B,Distinct Paths,2700.0,"['brute force', 'combinatorics']"
293A,293,A,Weird Game,1500.0,"['games', 'greedy']"
292E,292,E,Copying Data,1900.0,['data structures']
292D,292,D,Connected Components,1900.0,"['data structures', 'dfs and similar', 'dp', 'dsu']"
292C,292,C,Beautiful IP Addresses,2000.0,['brute force']
292B,292,B,Network Topology,1200.0,"['graphs', 'implementation']"
292A,292,A,SMSC,1100.0,['implementation']
291E,291,E,Tree-String Problem,2000.0,"['*special', 'dfs and similar', 'hashing', 'strings']"
291D,291,D,Parallel Programming,1600.0,"['*special', 'greedy']"
291C,291,C,Network Mask,1600.0,"['*special', 'bitmasks', 'brute force', 'implementation']"
291B,291,B,Command Line Arguments,1300.0,"['*special', 'implementation', 'strings']"
291A,291,A,Spyke Talks,800.0,"['*special', 'implementation', 'sortings']"
290F,290,F,Greedy Petya,2800.0,"['*special', 'dfs and similar', 'graphs', 'greedy']"
290E,290,E,HQ,2500.0,"['*special', 'constructive algorithms']"
290D,290,D,Orange,1400.0,"['*special', 'implementation']"
290C,290,C,WTF?,1700.0,"['*special', 'graph matchings', 'implementation', 'trees']"
290B,290,B,QR code,1500.0,"['*special', 'implementation']"
290A,290,A,Mysterious strings,1400.0,"['*special', 'implementation']"
289B,289,B,Polo the Penguin and Matrix,1400.0,"['brute force', 'dp', 'implementation', 'sortings', 'ternary search']"
289A,289,A,Polo the Penguin and Segments ,1100.0,"['brute force', 'implementation']"
288E,288,E,Polo the Penguin and Lucky Numbers,2800.0,"['dp', 'implementation', 'math']"
288D,288,D,Polo the Penguin and Trees ,2400.0,"['combinatorics', 'dfs and similar', 'trees']"
288C,288,C,Polo the Penguin and XOR operation,1700.0,"['implementation', 'math']"
288B,288,B,Polo the Penguin and Houses ,1500.0,['combinatorics']
288A,288,A,Polo the Penguin and Strings,1300.0,['greedy']
287B,287,B,Pipeline,1700.0,"['binary search', 'math']"
287A,287,A,IQ Test,1100.0,"['brute force', 'implementation']"
286E,286,E,Ladies' Shop,2800.0,"['constructive algorithms', 'fft', 'math']"
286D,286,D,Tourists,2600.0,"['data structures', 'sortings']"
286C,286,C,Main Sequence,2100.0,"['greedy', 'implementation']"
286B,286,B,Shifting,2200.0,['implementation']
286A,286,A,Lucky Permutation,1400.0,"['constructive algorithms', 'math']"
285E,285,E,Positions in Permutations,2600.0,"['combinatorics', 'dp', 'math']"
285D,285,D,Permutation Sum,1900.0,"['bitmasks', 'combinatorics', 'dp', 'implementation', 'meet-in-the-middle']"
285C,285,C,Building Permutation,1200.0,"['greedy', 'implementation', 'sortings']"
285B,285,B,Find Marble,1200.0,['implementation']
285A,285,A,Slightly Decreasing Permutations,1100.0,"['greedy', 'implementation']"
284B,284,B,Cows and Poker Game,1000.0,"['brute force', 'implementation']"
284A,284,A,Cows and Primitive Roots,1400.0,"['implementation', 'math', 'number theory']"
283E,283,E,Cow Tennis Tournament,2800.0,"['combinatorics', 'data structures', 'math']"
283D,283,D,Cows and Cool Sequences,2400.0,"['dp', 'math', 'number theory']"
283C,283,C,Coin Troubles,2100.0,['dp']
283B,283,B,Cow Program,1700.0,"['dfs and similar', 'dp', 'graphs']"
283A,283,A,Cows and Sequence,1600.0,"['constructive algorithms', 'data structures', 'implementation']"
282E,282,E,Sausage Maximization,2200.0,"['bitmasks', 'data structures', 'trees']"
282D,282,D,Yet Another Number Game,2100.0,"['dp', 'games']"
282C,282,C,XOR and OR,1500.0,"['constructive algorithms', 'implementation', 'math']"
282B,282,B,Painting Eggs,1500.0,"['greedy', 'math']"
282A,282,A,Bit++,800.0,['implementation']
281B,281,B,Nearest Fraction,1700.0,"['brute force', 'implementation', 'two pointers']"
281A,281,A,Word Capitalization,800.0,"['implementation', 'strings']"
280E,280,E,Sequence Transformation,3000.0,"['brute force', 'data structures', 'dp', 'implementation', 'math']"
280D,280,D,k-Maximum Subsequence Sum,2800.0,"['data structures', 'flows', 'graphs', 'implementation']"
280C,280,C,Game on Tree,2200.0,"['implementation', 'math', 'probabilities', 'trees']"
280B,280,B,Maximum Xor Secondary,1800.0,"['data structures', 'implementation', 'two pointers']"
280A,280,A,Rectangle Puzzle,2000.0,['geometry']
279E,279,E,Beautiful Decomposition,1900.0,"['dp', 'games', 'greedy', 'number theory']"
279D,279,D,The Minimum Number of Variables,2200.0,"['bitmasks', 'dp']"
279C,279,C,Ladder,1700.0,"['dp', 'implementation', 'two pointers']"
279B,279,B,Books,1400.0,"['binary search', 'brute force', 'implementation', 'two pointers']"
279A,279,A,Point on Spiral,1400.0,"['brute force', 'geometry', 'implementation']"
278B,278,B,New Problem,1500.0,"['brute force', 'strings']"
278A,278,A,Circle Line,800.0,['implementation']
277E,277,E,Binary Tree on Plane,2400.0,"['flows', 'trees']"
277D,277,D,Google Code Jam,2800.0,"['dp', 'probabilities']"
277C,277,C,Game,2400.0,"['games', 'implementation']"
277B,277,B,Set of Points,2300.0,"['constructive algorithms', 'geometry']"
277A,277,A,Learning Languages,1400.0,"['dfs and similar', 'dsu']"
